"","Loading","PC1.v","PC2.v"
"14715","PMVK",-0.003702544,-0.000250582
"14716","LAMA5",-0.003703431,-0.002113598
"14717","TREX1",-0.003704676,-0.006314091
"14718","BDKRB2",-0.003705365,0.003042159
"14719","ZFP2",-0.003705913,-0.00916888
"14720","TMED7",-0.003706097,-0.002642898
"14721","TLE4",-0.003706952,0.002039916
"14722","FRY",-0.003709568,0.001313737
"14723","MEFV",-0.003709859,0.012813216
"14724","AMY1B",-0.003713505,0.026432535
"14725","CAPZB",-0.003718909,-0.001240431
"14726","TRIM38",-0.003719961,0.001529385
"14727","FLT3LG",-0.003720871,0.000755854
"14728","CNRIP1",-0.003722752,-0.000176452
"14729","BMPR2",-0.003723184,0.000446726
"14730","LIX1L",-0.003723549,-0.003785734
"14731","DSG4",-0.0037291,-0.01309831
"14732","FOXP2",-0.00373031,0.001171448
"14733","C10orf142",-0.003731232,0.002565294
"14734","VPS13D",-0.003733337,-0.004585926
"14735","BICC1",-0.00373398,0.00180581
"14736","HLA-DOB",-0.003734891,0.016171214
"14737","AXIN2",-0.003735561,-0.003028726
"14738","TMEM221",-0.003736661,-0.009551939
"14739","HMOX2",-0.003736903,0.000150236
"14740","NCAM2",-0.003736993,0.000353359
"14741","CD5",-0.003737806,0.011734098
"14742","ZNF597",-0.003738775,0.001982222
"14743","SPINK1",-0.003739594,0.013155786
"14744","ANAPC16",-0.003740611,-0.002535782
"14745","BRE",-0.003744498,-0.000265186
"14746","TMTC2",-0.003750375,-0.002009444
"14747","SUFU",-0.003751507,-0.004693635
"14748","CCDC169",-0.003753741,-0.013909667
"14749","IQGAP1",-0.003753799,0.00309419
"14750","TNNT2",-0.003753848,0.00607843
"14751","HS3ST3B1",-0.003754211,-0.000359226
"14752","C3orf18",-0.003754872,-0.005440808
"14753","ASB9",-0.003759289,0.00938003
"14754","DDX60",-0.003759701,0.002839005
"14755","STX8",-0.003761267,-0.001815699
"14756","RBP5",-0.003762605,-0.00213826
"14757","KCNN4",-0.003764359,-0.006822253
"14758","PLEKHM1",-0.003764979,0.001340652
"14759","TPPP2",-0.003765955,-0.006101082
"14760","GUCA2B",-0.003771609,0.006526798
"14761","TXN2",-0.003771627,-0.00206452
"14762","APEH",-0.003772566,-0.002895089
"14763","CTH",-0.003773268,-0.003963891
"14764","REL",-0.003774261,0.001856203
"14765","CALCOCO2",-0.003774931,-0.000180257
"14766","ARAF",-0.003775134,-0.001401378
"14767","WBSCR27",-0.003775833,-0.005755539
"14768","MAST4",-0.003777605,-0.001119548
"14769","STIM1",-0.003779216,-0.001058106
"14770","OR7A5",-0.003779456,-0.014659728
"14771","IL10RA",-0.003780592,0.012917742
"14772","ERAP2",-0.003780769,0.002576477
"14773","HERC5",-0.003781781,-0.00014089
"14774","COL27A1",-0.00378399,-0.004503953
"14775","NR2F1",-0.003785684,-0.001771517
"14776","ITIH3",-0.003790619,0.004083948
"14777","ARSA",-0.003793169,-0.001610462
"14778","PLAG1",-0.003794722,0.001640237
"14779","LAP3",-0.003796594,0.00581485
"14780","DHRS4",-0.003797702,-0.002181112
"14781","TRANK1",-0.003797783,0.001199567
"14782","GYS1",-0.003799152,-0.004495437
"14783","CLEC7A",-0.003803342,0.017561481
"14784","CTNNA1",-0.003803355,0.001532045
"14785","MPDU1",-0.003803562,-0.000319779
"14786","EXOC3L2",-0.003803918,-0.001943488
"14787","SCAMP4",-0.003804087,-0.00274395
"14788","UMAD1",-0.003804739,-0.003712968
"14789","ZNF521",-0.003805083,0.004822643
"14790","TOR4A",-0.003806435,0.014299999
"14791","EIF3L",-0.003808819,-0.003123025
"14792","TTC7A",-0.003809001,0.00748744
"14793","ADD1",-0.003815958,-0.002798319
"14794","KIAA1191",-0.003816351,-0.002242928
"14795","SPINK13",-0.003818265,-0.002821758
"14796","ERLEC1",-0.003818369,-0.001615396
"14797","CHPF",-0.003819974,-0.004210571
"14798","MPP5",-0.003820975,-0.003029997
"14799","TMEM192",-0.003821194,-0.005860661
"14800","WFDC10B",-0.003822558,0.009500025
"14801","TM4SF18",-0.003825609,-0.00061584
"14802","TGFBI",-0.003825898,0.009275954
"14803","MUC2",-0.003827508,-0.014756358
"14804","SNX1",-0.00383367,-0.003082488
"14805","ARHGAP27",-0.003834762,0.003122479
"14806","PJA2",-0.003834928,-0.003934745
"14807","SLAIN2",-0.003835581,-0.002344274
"14808","RAB8B",-0.00384122,0.000530278
"14809","GUCD1",-0.003843628,-0.001259212
"14810","IL15",-0.003843642,0.006939051
"14811","GIPC1",-0.003843829,0.001557855
"14812","PAOX",-0.003846078,-0.00798973
"14813","TULP2",-0.00384742,-0.001523543
"14814","MT-CYB",-0.003849077,-0.004951708
"14815","FGGY",-0.00384938,-0.002577503
"14816","BBOX1",-0.003853896,-0.004381656
"14817","CA14",-0.003855055,-0.017614009
"14818","TSPAN14",-0.003858298,0.001146338
"14819","C1QTNF5",-0.003860179,0.007407374
"14820","C2CD2",-0.003860365,-0.006021741
"14821","VSIG1",-0.00386112,0.019184272
"14822","RTP4",-0.003862283,0.002524985
"14823","KRT24",-0.003864221,-0.008812507
"14824","CLDN4",-0.003866442,-0.001536328
"14825","FGF1",-0.003867667,-0.000376392
"14826","DAPK1",-0.003868304,0.00982221
"14827","LY6K",-0.003870977,0.000886222
"14828","SERPINA4",-0.003871698,-0.011120974
"14829","MYH7",-0.003872357,-0.016466011
"14830","POLR2L",-0.003874976,0.001101617
"14831","DPP7",-0.003875452,-0.003540116
"14832","TACR1",-0.003877338,-0.00564263
"14833","SESN1",-0.003878004,-0.004609442
"14834","KRT32",-0.003880772,0.000670518
"14835","PACS1",-0.003880797,-0.002506193
"14836","ZNF563",-0.003881013,-0.008426933
"14837","ARRDC4",-0.003881252,-0.000843923
"14838","CHIT1",-0.003883825,0.028436321
"14839","PSKH1",-0.003884948,-0.001447807
"14840","DNAH12",-0.003886197,0.013816486
"14841","CCDC42",-0.003887569,0.004800945
"14842","ACOT9",-0.003887596,0.001836525
"14843","KLRD1",-0.003888401,0.009761518
"14844","INCA1",-0.003890019,-0.000805714
"14845","TANC1",-0.003890513,-0.000493744
"14846","MAF",-0.003892545,-0.004928052
"14847","CETP",-0.00389416,0.010736599
"14848","QARS",-0.003894398,-0.001773371
"14849","FAM153B",-0.003896646,-0.009249255
"14850","C1orf198",-0.003899777,0.007046441
"14851","RPL13",-0.003899918,-0.002957761
"14852","GORASP1",-0.003903547,-0.003385268
"14853","UXS1",-0.003904015,0.004781599
"14854","TXNRD2",-0.003907869,-0.005374302
"14855","KLHL33",-0.003907884,-0.007317411
"14856","PRTG",-0.00391029,0.008444588
"14857","ZNF385A",-0.003911977,-0.00118735
"14858","MAPK3",-0.003914203,0.002357042
"14859","P2RX7",-0.003914841,0.007299475
"14860","MSRB1",-0.003915258,0.001354348
"14861","RBM24",-0.003916733,-0.016907528
"14862","LRIG1",-0.003917113,-0.004923562
"14863","TMEM187",-0.003918582,-0.003747675
"14864","SAT1",-0.00392167,0.002249521
"14865","SHROOM1",-0.003925366,-0.01488986
"14866","RPL15",-0.003930862,-0.00243156
"14867","PIEZO2",-0.003931277,0.001794347
"14868","C10orf105",-0.003933355,0.002815586
"14869","SOD2",-0.003933558,0.002449954
"14870","LYPD3",-0.00393379,-0.010607341
"14871","VAV3",-0.003934409,-0.002520408
"14872","IL17B",-0.003935109,-0.014283229
"14873","FYB",-0.003935512,0.010623285
"14874","MKRN2OS",-0.003936331,-0.006239143
"14875","CCT6B",-0.003936891,-0.006070315
"14876","IRF5",-0.003937828,0.005910688
"14877","COL15A1",-0.003938177,-0.003591224
"14878","RAB29",-0.003939325,-0.002481738
"14879","ATG7",-0.003939716,0.00087153
"14880","RABAC1",-0.003948502,-0.000812265
"14881","CXorf21",-0.003949913,0.014949872
"14882","LRMP",-0.003950195,0.005075987
"14883","SLC8A1",-0.003952764,-0.006607156
"14884","S1PR5",-0.003953113,-0.005131572
"14885","FRMPD4",-0.003954007,-0.015353485
"14886","ARL14",-0.003957034,0.003250204
"14887","CCL11",-0.003957685,0.01296515
"14888","SAA2",-0.003958383,0.002644863
"14889","CDC14B",-0.003958553,-0.004374943
"14890","TADA3",-0.003959264,-0.004077823
"14891","ANO6",-0.003960249,0.001604395
"14892","CHMP3",-0.003962684,-0.000673604
"14893","PDIA5",-0.003964579,-0.004063219
"14894","C1orf54",-0.003964716,0.000637832
"14895","SLC35D2",-0.00396519,0.001114274
"14896","GIPC3",-0.003965778,0.001377711
"14897","TMEM167B",-0.003965784,-0.001900773
"14898","OSTM1",-0.003967561,0.000660122
"14899","MYO9A",-0.003969333,-0.002751176
"14900","RUSC2",-0.003970029,-0.003452451
"14901","KCNJ12",-0.003970216,0.000219535
"14902","ARAP3",-0.003974406,0.002429402
"14903","ST6GALNAC4",-0.003975621,0.008129959
"14904","KCTD14",-0.003978193,0.001508976
"14905","PLBD2",-0.003978482,-5.71e-05
"14906","TTC28",-0.003980873,-0.001793808
"14907","RPS14",-0.003981903,-0.001529372
"14908","MMP14",-0.003982188,0.004275102
"14909","GPR171",-0.003982451,0.01159664
"14910","GXYLT2",-0.00398517,0.004580764
"14911","MPST",-0.003987769,0.000273908
"14912","RSPH1",-0.003988346,0.000965606
"14913","HK1",-0.003991183,-0.002718156
"14914","AP5B1",-0.003992361,0.003184849
"14915","EPHA5",-0.003998378,-0.029931748
"14916","PRIMA1",-0.003998702,-0.020595296
"14917","PACSIN2",-0.003999441,-0.000988002
"14918","STOML1",-0.004003061,-0.001549747
"14919","CHRNA7",-0.004003104,-0.013168148
"14920","KLK1",-0.004003709,-0.012556215
"14921","DNAJB12",-0.004004252,-0.00143982
"14922","GFRA2",-0.004004296,-0.000266538
"14923","HAS1",-0.004004512,0.014461899
"14924","AMHR2",-0.004004695,0.002758291
"14925","FCGR1B",-0.004006837,0.016289453
"14926","DNAJB4",-0.00400715,0.000177482
"14927","CXCL6",-0.004008213,-0.007512922
"14928","SERPINB9",-0.004010307,0.009503435
"14929","LRRC75B",-0.004010714,-0.012907825
"14930","CYP7B1",-0.004012209,-0.001002987
"14931","HDDC2",-0.004014438,-0.000715724
"14932","LRRFIP1",-0.004015395,0.00048407
"14933","NEK7",-0.004015942,0.002327367
"14934","MUC13",-0.004016464,-0.005859496
"14935","CFP",-0.004018846,0.010846291
"14936","UBC",-0.004020282,0.000609031
"14937","EPHX3",-0.004020747,0.013049868
"14938","SERPIND1",-0.004023186,0.023199796
"14939","VNN1",-0.004023292,0.011536535
"14940","EMC7",-0.004024575,-0.00049258
"14941","PML",-0.004025549,0.001909178
"14942","CDNF",-0.004027408,-0.005752063
"14943","FAM107B",-0.004029257,0.004897929
"14944","PRTN3",-0.004029403,0.001004423
"14945","WBP2",-0.004030245,-0.00137631
"14946","PTK2B",-0.004030478,-0.001535122
"14947","LTB",-0.004032223,0.012853488
"14948","LYRM9",-0.004032358,-0.004260165
"14949","APOLD1",-0.004033516,-0.002051598
"14950","ARL8B",-0.004034522,0.000513611
"14951","LDHB",-0.004037676,0.004940144
"14952","CNPPD1",-0.004038978,-0.002226674
"14953","KYNU",-0.004041879,0.019900328
"14954","PTGDR",-0.004041972,0.002854344
"14955","XCL2",-0.004044402,0.009276975
"14956","BCL6B",-0.004044562,0.008689745
"14957","PLK2",-0.004047365,0.003986844
"14958","RNF145",-0.004048424,0.006266496
"14959","RNASE12",-0.004049135,-0.009624441
"14960","AMBP",-0.004049933,0.007640265
"14961","RBP7",-0.004050429,-0.006998378
"14962","ZNF541",-0.004053152,1.34e-05
"14963","PYHIN1",-0.004053665,0.010058466
"14964","FAM109A",-0.004055113,0.000864047
"14965","HADHB",-0.004055587,-0.00216455
"14966","RHBDL2",-0.004059404,-0.000652207
"14967","CCL16",-0.004060367,-0.003819761
"14968","KCNJ16",-0.004060984,0.00616384
"14969","PEAK1",-0.004061879,0.003462475
"14970","GLB1L3",-0.00406286,-0.020807559
"14971","DCDC2",-0.004063069,0.004174206
"14972","ACADS",-0.004063504,0.000737284
"14973","TBKBP1",-0.004064097,-0.003452781
"14974","KLHL13",-0.004064187,-0.012858101
"14975","SFT2D1",-0.004065058,-0.00072464
"14976","FBXL5",-0.004066544,-0.002184454
"14977","C22orf15",-0.004066856,0.004625793
"14978","GPX5",-0.004068896,-0.009924645
"14979","RGS9BP",-0.004069066,-0.001949375
"14980","SRSF8",-0.004069369,-0.003363032
"14981","SNX17",-0.004072084,-0.000553062
"14982","NAAA",-0.004075414,-0.010741279
"14983","OXER1",-0.004076297,-0.006425531
"14984","ARMCX1",-0.004076953,-0.004421561
"14985","BRI3",-0.004077765,0.002697643
"14986","WNT5A",-0.004082109,-0.001838229
"14987","DEGS1",-0.004082383,-0.004365804
"14988","ANGPTL2",-0.004082532,0.000785299
"14989","VSTM1",-0.004083072,0.009707849
"14990","CDK6",-0.00408328,-0.000352879
"14991","NUDT16",-0.004086681,-0.0014739
"14992","TWSG1",-0.004087513,-0.004351996
"14993","TMEM214",-0.004087926,-0.002582888
"14994","STX12",-0.004090398,0.00146014
"14995","TESC",-0.004096069,-0.004017394
"14996","LAT2",-0.004097256,0.005843487
"14997","CMTM6",-0.004098774,0.000467136
"14998","SLC12A3",-0.004099067,0.000134496
"14999","DMRTC1",-0.004099319,-0.007948227
"15000","DEFA3",-0.004099875,0.008772513
"15001","C11orf68",-0.004100731,-0.0033887
"15002","LAMC1",-0.004101068,0.000299536
"15003","ARRDC2",-0.004102056,0.002314564
"15004","SUSD3",-0.004102511,0.008574987
"15005","AP1B1",-0.004103792,-0.00397089
"15006","KCNS3",-0.004104511,0.012469728
"15007","OR6K3",-0.004106583,0.005731785
"15008","MAFK",-0.004107965,0.001573334
"15009","MGST2",-0.004109498,-0.005047684
"15010","TMEM9B",-0.00410998,0.0016274
"15011","IL17RA",-0.004112229,0.001482073
"15012","ACTN4",-0.004115341,0.001118452
"15013","HEPACAM",-0.004116944,-0.013555195
"15014","FLT4",-0.004117821,0.006525784
"15015","ITGA6",-0.004120276,-0.003982083
"15016","TGOLN2",-0.004121737,0.000142767
"15017","NQO1",-0.004122495,0.005577049
"15018","TRAM1",-0.004122567,0.004236193
"15019","GLB1L",-0.004124435,-0.003116743
"15020","P2RY10",-0.004124744,0.012913593
"15021","ETV5",-0.004125181,0.008816862
"15022","GRAMD3",-0.004126231,-0.004017573
"15023","SNX31",-0.004127795,-0.022219846
"15024","PARP4",-0.004130772,0.003364291
"15025","OPLAH",-0.004132591,-0.005917189
"15026","IRF6",-0.004132781,-0.009684965
"15027","PPARGC1A",-0.004134814,-0.004548128
"15028","WDR1",-0.004135496,-0.000278174
"15029","JAGN1",-0.004135738,-0.001279866
"15030","USP43",-0.004135881,-0.009213743
"15031","NRIP1",-0.004136254,-0.002776483
"15032","TMEM140",-0.004137102,0.002801102
"15033","PRCP",-0.004137702,-2.45e-05
"15034","GALE",-0.004139856,0.0048663
"15035","ST3GAL6",-0.004145621,0.003501537
"15036","HMGCL",-0.004145705,-0.002285708
"15037","SERP2",-0.004148098,-0.005911467
"15038","APOL6",-0.00414995,0.00456109
"15039","IL13RA1",-0.004150004,0.005699233
"15040","EIF4E3",-0.004152824,-0.001648414
"15041","PCYT2",-0.004152987,-0.003164211
"15042","HIBADH",-0.004153168,-0.003600765
"15043","MIPEP",-0.004154223,-0.00494773
"15044","TMEM179B",-0.004154624,-0.000975785
"15045","GALNT3",-0.004157354,-0.000618161
"15046","CLC",-0.004159213,0.009699057
"15047","CFAP69",-0.004159648,-0.014850408
"15048","PTCHD3",-0.004159959,-0.004925977
"15049","BARX2",-0.004160175,-0.010590689
"15050","LIFR",-0.004161761,-0.004665561
"15051","B4GAT1",-0.00416204,-0.002924363
"15052","SIGLEC9",-0.004162731,0.016405355
"15053","FAM150A",-0.004162816,0.002634802
"15054","NPTN",-0.004163085,-0.002261782
"15055","M1AP",-0.004163772,0.007496572
"15056","HAVCR2",-0.004166759,0.016014635
"15057","VWA8",-0.004168977,-0.003929036
"15058","C20orf194",-0.004170685,-0.002155913
"15059","TSC22D4",-0.004172586,-0.002858736
"15060","GPR132",-0.004175367,0.012690314
"15061","TNS3",-0.004176134,0.008461128
"15062","VWA3A",-0.00417815,0.014679929
"15063","LRRTM4",-0.00417855999999999,-0.007834067
"15064","HPS6",-0.004179013,0.000663062
"15065","CXCR5",-0.00417979,0.004766082
"15066","DDIT4L",-0.004180803,-0.003839864
"15067","SLAMF6",-0.004182396,0.013214121
"15068","CACNA1S",-0.004185455,0.005641903
"15069","CAPN2",-0.004185512,0.00745072
"15070","CCDC115",-0.004185862,-0.000354048
"15071","TREML1",-0.004187829,0.012153693
"15072","IFIT5",-0.004188734,0.003899402
"15073","KLB",-0.004190677,0.009798665
"15074","ALAS1",-0.004191253,0.002476438
"15075","SLC35A4",-0.004191267,-0.000879027
"15076","LRCH1",-0.004191872,-0.002166417
"15077","SPINT1",-0.004193957,-0.000510146
"15078","SPAG7",-0.004196685,-0.00157706
"15079","EHD3",-0.004197111,-0.003661174
"15080","ISPD",-0.00419882,-0.004114731
"15081","TMEM245",-0.004199822,-0.001279397
"15082","ABLIM1",-0.004202591,0.004982378
"15083","RNASET2",-0.00420349,-0.001633632
"15084","EPS8L2",-0.004204107,0.001241299
"15085","NAGA",-0.004204964,0.001551189
"15086","CLEC5A",-0.004206451,0.019032545
"15087","SULT1A1",-0.004207232,0.00663975
"15088","GDE1",-0.004207317,0.000188418
"15089","ZNF454",-0.004207352,-0.008814443
"15090","DOLK",-0.004210213,-0.002480181
"15091","MUC16",-0.004212736,0.01385038
"15092","MAT2B",-0.004213866,0.00100577
"15093","HEXA",-0.004213926,0.003784173
"15094","DAZAP2",-0.004214214,0.000763892
"15095","SHANK2",-0.004215427,-0.001866891
"15096","DCUN1D3",-0.004216404,0.002687964
"15097","IFIT3",-0.004218911,0.011080242
"15098","LY9",-0.004222898,0.010603439
"15099","SLC25A1",-0.004223257,-0.003431196
"15100","SIRT4",-0.004223882,-0.002333656
"15101","SAMHD1",-0.004225837,0.009318518
"15102","YIPF1",-0.004231999,-0.005541787
"15103","MCFD2",-0.004234311,-0.00189053
"15104","SLC31A1",-0.004234364,-0.002063635
"15105","PCDH12",-0.004235025,0.010396158
"15106","PRSS57",-0.004237134,0.005907856
"15107","FCRL6",-0.00424072,0.010963864
"15108","KBTBD11",-0.004241868,-0.005725403
"15109","NYNRIN",-0.004242287,0.000240506
"15110","ITPR2",-0.004243831,-0.002532987
"15111","MAS1L",-0.00424492,-0.000699275
"15112","PARD6B",-0.004246831,0.007385318
"15113","SLC2A12",-0.004247398,-0.019617372
"15114","PAX8",-0.0042476,0.002357816
"15115","CTAGE8",-0.004248138,0.000771202
"15116","HOXA7",-0.004248659,-0.008480676
"15117","C5orf49",-0.004253785,0.000270217
"15118","DOCK5",-0.00425564,-0.002145554
"15119","PPM1F",-0.004255659,-0.000496968
"15120","ABHD4",-0.004256047,-0.001251975
"15121","MSRB2",-0.004256133,-0.002850691
"15122","VAV1",-0.004260726,0.010512472
"15123","XIRP2",-0.004261105,-0.006714583
"15124","SLC17A5",-0.004263262,-0.002729444
"15125","NAGPA",-0.004263867,0.000979064
"15126","ROPN1L",-0.004267487,0.014034124
"15127","CMYA5",-0.004269071,-0.014467311
"15128","ZNF727",-0.004269109,-0.006710542
"15129","FAIM2",-0.004269301,-0.010989017
"15130","ARF4",-0.004273375,-0.000237076
"15131","EDEM2",-0.004274176,0.003917
"15132","ZCCHC5",-0.00427421,0.005756331
"15133","CRYZ",-0.00427455,-0.000489213
"15134","NLRC4",-0.004274878,0.016394792
"15135","MYL6",-0.004278538,-0.000435023
"15136","ADAMTS5",-0.004279243,-0.008919514
"15137","PRR16",-0.004280017,-0.008872135
"15138","CACNA2D4",-0.004280279,0.004698006
"15139","PKIG",-0.004280996,-0.000542625
"15140","SLC22A18AS",-0.004281261,0.005895727
"15141","CCR1",-0.004281722,0.0180464
"15142","ITK",-0.004286491,0.012208302
"15143","FGFR1",-0.00428826,-0.004656389
"15144","RAB1B",-0.004288333,-0.002238652
"15145","TWF2",-0.004291571,0.001792264
"15146","TREH",-0.004292804,-0.003850633
"15147","SLC20A2",-0.004295386,-7.31e-05
"15148","FAM167B",-0.004296565,0.002072582
"15149","TTC38",-0.004298066,-0.00521697
"15150","ARHGEF4",-0.004298827,-0.007997659
"15151","AKAP12",-0.004299312,-0.003844999
"15152","PPP1R7",-0.00430006,-0.00332878
"15153","FERMT1",-0.00430362,-0.004727012
"15154","BCAP31",-0.004304504,-0.000646921
"15155","FBP2",-0.004306011,-0.003691962
"15156","FIS1",-0.004306451,-0.001499589
"15157","BTN3A3",-0.004306692,0.00572729
"15158","SYNPO2L",-0.004311326,0.003475117
"15159","GEM",-0.00431177,0.002501423
"15160","SVOPL",-0.004318732,0.002717579
"15161","IDNK",-0.004320291,-0.002104015
"15162","FMO1",-0.004320335,0.007593222
"15163","GZMK",-0.004321114,0.010568217
"15164","SCP2",-0.004321538,-0.001992872
"15165","GALNT12",-0.004322558,0.005442738
"15166","CEBPB",-0.004329704,0.005753543
"15167","MLKL",-0.004338383,0.008050497
"15168","DECR1",-0.004339632,-6.07e-06
"15169","ADCY7",-0.004340225,0.017965255
"15170","NELL2",-0.004341512,-0.005237191
"15171","EXOC3L4",-0.004343,0.005357594
"15172","EEF1A1",-0.004344132,-0.001355542
"15173","TSPAN15",-0.004344903,0.000671083
"15174","ZNF311",-0.004345197,-0.007517829
"15175","SARAF",-0.00434593,-0.003073041
"15176","RAB13",-0.004346817,-0.001322803
"15177","C8orf58",-0.004348977,0.000694496
"15178","CCR3",-0.004351105,0.008584109
"15179","LTBP3",-0.004354053,-0.001432213
"15180","LYL1",-0.004356699,0.00655944
"15181","CREB3",-0.004359881,-0.005054717
"15182","MEF2D",-0.004359974,-0.001577767
"15183","TNNI1",-0.0043614,-0.006676535
"15184","ACSL3",-0.004362085,-0.00752718
"15185","SLC6A9",-0.004364324,0.006808703
"15186","RHOA",-0.004364517,0.003240106
"15187","PRKAR2A",-0.004364975,-0.002440752
"15188","CRELD1",-0.004365332,-0.005888058
"15189","ABCA6",-0.004369017,0.008501524
"15190","BIN2",-0.004379645,0.013001756
"15191","RNPEPL1",-0.004380552,0.001588835
"15192","MYO1G",-0.004382424,0.014792602
"15193","ZBTB7A",-0.004383917,-0.001861884
"15194","WNT4",-0.004385896,-0.00733115
"15195","CYBA",-0.004386628,0.011755266
"15196","MIEF2",-0.004387354,-0.003075008
"15197","OSTN",-0.004388948,-0.006553004
"15198","RHOJ",-0.004391772,0.002853379
"15199","LAMP2",-0.004392213,-0.002124197
"15200","RPH3AL",-0.004392242,0.004898801
