Loading,PC1.v,PC2.v
LGALS7B,-9.77072e-4,-0.002328832
MRPS27,-9.77222e-4,-0.003011653
NMB,-9.77751e-4,0.007203952
FUT10,-9.78191e-4,-6.55808e-4
RPS15A,-9.80156e-4,-2.86146e-4
GIT2,-9.808e-4,0.001327529
ENTPD1,-9.82785e-4,0.002199139
CCL4L2,-9.83216e-4,0.010592979
SWSAP1,-9.85085e-4,-0.002428126
FKBP11,-9.86689e-4,-0.00284968
TMCO2,-9.87322e-4,0.003926928
TRAF3IP3,-9.87369e-4,0.0082587
PBLD,-9.8775e-4,-0.004225663
NUTM2B,-9.87891e-4,-0.00302284
RIC8A,-9.881e-4,-4.16499e-4
TECR,-9.88191e-4,-0.002639986
RSG1,-9.88714e-4,-0.001878613
CDC26,-9.88834e-4,5.25368e-4
VTN,-9.89363e-4,0.001625545
CLRN3,-9.89954e-4,0.005191944
ZNF154,-9.90856e-4,-0.005614607
CT45A3,-9.91451e-4,0.005082852
JOSD1,-9.92778e-4,0.002833519
SESN3,-9.93173e-4,-0.003040279
CCDC25,-9.93782e-4,-0.001851441
SLC16A6,-9.96557e-4,0.00927824
OSGIN2,-9.96972e-4,0.004724632
PPP1R10,-9.97275e-4,-0.001271222
FOXL1,-9.99616e-4,0.004607544
FAM135A,-0.001001192,-0.006775275
FGF18,-0.001001273,0.005709493
CYP7A1,-0.001001904,2.85e-5
HIGD1A,-0.001003673,-0.001423583
FAM120AOS,-0.001004053,-0.002738488
OR3A2,-0.001004498,-2.47445e-4
NCOA1,-0.001004848,-0.002426939
SEC16A,-0.001005269,-0.003468871
FBXO18,-0.001005382,-0.001644474
STK17A,-0.001006644,0.007131048
NUTM2A,-0.00100687,-0.003953664
TRMT112,-0.001007123,-1.27801e-4
COPRS,-0.001007809,-0.003933396
HSPA4,-0.001008792,-7.61375e-4
SCML4,-0.001009653,0.007947184
BCAS3,-0.001012991,-0.003215777
ZNF18,-0.001013244,-0.002985316
SSH1,-0.001013712,0.001631462
SAP30L,-0.001014069,-0.002970485
POMZP3,-0.001015096,-0.002539087
TBX22,-0.001015097,-0.008528314
SEC24B,-0.001015212,-0.0020041
SSTR5,-0.001016585,-0.019048284
SCN1B,-0.001017033,0.001279017
NGRN,-0.001017388,-0.003075254
RPL30,-0.001017521,-7.02071e-4
ARHGEF9,-0.0010186,-0.005313394
FAM83B,-0.001018832,-0.013468679
NAALAD2,-0.001020713,-0.005175982
FHDC1,-0.001021482,7.38926e-4
ACOT13,-0.001021486,-9.34287e-4
RNF19B,-0.001021916,0.005575807
ATG9A,-0.001022934,-0.001353085
ODF3L2,-0.001024489,0.001055393
ZNF394,-0.001025108,-0.001210229
CBX6,-0.001025595,-0.004759159
KCNA3,-0.001026109,0.018804894
ZNF589,-0.001026824,-0.008255712
GFPT1,-0.0010269,-0.00468725
C3orf62,-0.001028254,-0.002123253
SPATA31A7,-0.001028388,-0.005150198
FAM229B,-0.001029591,-0.00263119
GJB2,-0.001031254,0.005162097
DOCK4,-0.001032671,0.004505518
CNPY3,-0.001032932,-7.80617e-4
PRKAG1,-0.001033401,-0.001333329
RABEPK,-0.001033718,-1.14953e-4
AADACL4,-0.001034026,-0.003767851
UBE2V1,-0.001034219,3.80409e-4
DEFB127,-0.001034412,-0.002599212
BMP15,-0.001034423,0.001172606
FAM92B,-0.001034778,0.023838505
ESRRA,-0.001034827,5.57614e-4
PGAM1,-0.001035562,0.001000191
NBAS,-0.001035937,-0.001483026
WDTC1,-0.001037815,-8.10677e-4
MRPL57,-0.001037949,-0.002962901
SMIM15,-0.001037994,-0.001580309
UGP2,-0.001038523,0.002368334
DET1,-0.001038611,-0.004647321
COL25A1,-0.001038937,-0.005923285
SLA2,-0.001040513,0.009783843
PHB2,-0.001041181,-0.001066752
NOMO1,-0.001041605,3.59405e-4
TMEM168,-0.00104254,-0.003813073
EP300,-0.001043366,-0.001818674
TRAPPC4,-0.001043663,-0.002083334
SSMEM1,-0.001044671,0.003394731
CCDC125,-0.001047428,-0.006391511
HOMER1,-0.001047513,0.006044775
PIGH,-0.001047862,-0.007116741
RNASE11,-0.001048645,-0.004054473
STT3A,-0.001048879,-0.002514981
VPS4A,-0.001050094,-0.002026925
TXNDC17,-0.001050189,0.001413183
PIAS1,-0.001051192,-0.002868238
SIK2,-0.001053247,0.001065699
YWHAB,-0.001054647,0.001374934
MRGPRD,-0.001056,-0.007010694
RDH13,-0.001056148,-0.003243163
TFIP11,-0.001056751,6.52312e-4
MCOLN1,-0.001058444,0.004349272
TMEM128,-0.001058773,1.8001e-4
CD70,-0.001059211,0.01325173
EXT2,-0.001059611,-6.31143e-4
MAX,-0.001059717,-0.001380544
RASA3,-0.001060021,0.002333728
MEDAG,-0.001061778,0.009183287
AMELX,-0.001062192,-0.007064868
HBG1,-0.001062234,0.002945473
DPP8,-0.001064293,-0.001831556
C3orf52,-0.001064415,0.004864979
CLDN10,-0.00106547,0.005201347
RPUSD3,-0.001065472,-0.001550123
C16orf45,-0.001066372,-0.008369648
TAS1R1,-0.001066496,0.004256945
TRIM35,-0.001067744,-0.001670724
CYB5R1,-0.001068984,0.001312813
CTNNBL1,-0.001069989,-2.38434e-4
SRA1,-0.001070289,-0.001553639
RSPH14,-0.001070823,0.00178472
OGFR,-0.001071579,2.48461e-4
VWA7,-0.001071802,0.006781982
ATP6V1H,-0.001072951,-0.001258822
FBRS,-0.001074144,-0.001487935
CD276,-0.00107511,-0.002361548
1-Dec,-0.001076261,-0.006190073
CBLC,-0.001076442,-0.008967135
RGS14,-0.001079441,-1.83938e-4
RDH10,-0.001080048,0.004717905
GIGYF2,-0.001080478,-0.003158569
GMPPB,-0.001081058,-0.005582311
ASB10,-0.001081777,-0.004876665
UBE2E1,-0.001081898,1.01e-5
C9orf116,-0.001083046,0.003229348
PARK7,-0.001083321,-0.002499218
FGD6,-0.001083373,0.005328785
TAP1,-0.001084446,0.007011241
IGSF10,-0.001085535,0.02510026
GPR31,-0.001087624,0.001678023
NLRP6,-0.001087662,0.004526214
RPL41,-0.001087696,-0.001448509
SYF2,-0.001087741,7.63e-5
FLOT1,-0.001088365,9.80949e-4
MLLT1,-0.001089338,-0.002582504
MRPL10,-0.001089887,-2.26601e-4
SEC11A,-0.001090603,0.001602786
SOX5,-0.001090658,-8.19435e-4
IFNE,-0.001090776,-0.003848855
RIOK2,-0.001093986,6.35e-5
MKNK1,-0.001095117,0.00292009
TCIRG1,-0.001095213,0.005406649
TNRC18,-0.001096085,-0.001754191
PEX5,-0.001097306,5.63583e-4
SF3B5,-0.001097959,-9.40208e-4
RPL37A,-0.001098008,-0.001394963
ARMT1,-0.001101019,0.005231585
CFAP97,-0.001101314,-0.002351179
KCNJ3,-0.00110257,-0.032570824
MDH2,-0.001104487,-0.001682621
KARS,-0.001105242,4.88632e-4
MAP1A,-0.001106331,-0.005560837
TIMMDC1,-0.001106499,-0.00164084
PHAX,-0.001106719,-0.002460172
TRIP4,-0.001107152,4.88839e-4
ALG10B,-0.001107402,-0.002855395
NMNAT1,-0.001107471,-0.002891835
CFAP43,-0.001107793,0.005197072
VAPA,-0.001110465,0.001657435
GPHN,-0.001111885,-0.00400273
SH3BP1,-0.001113702,0.004769081
PPP3CB,-0.001114477,-0.003056051
DNAL4,-0.001115402,-0.001025641
WFDC11,-0.001116326,7.05981e-4
DDOST,-0.001117442,4.83957e-4
CLTC,-0.001118918,-2.92768e-4
AAMP,-0.001119021,-0.002660473
ANKRD34A,-0.001119195,-0.009041038
USP8,-0.00112153,-9.03874e-4
SEC22B,-0.001121948,-0.002001015
ENPP1,-0.001122217,-0.012209114
FGF20,-0.001122625,-0.00317255
TMEM222,-0.001123116,-0.00255409
XIRP1,-0.001126017,0.005536536
PIR,-0.001126309,7.09631e-4
RCN1,-0.001126637,-0.003019077
TMEM41A,-0.001126894,0.001311643
DEFB4B,-0.001127013,0.004321341
RNF152,-0.00112755,-0.005606674
VDAC1,-0.001127935,-0.00140049
CCNI2,-0.001129492,2.3351e-4
TCF7,-0.001129615,-1.64727e-4
OR5P2,-0.001130694,-0.001049007
KCNA10,-0.001130991,0.004486079
APLF,-0.001132171,-0.001132992
TSPAN11,-0.001132982,0.00433473
CFAP74,-0.001133833,0.011752322
ACER3,-0.001134373,7.3823e-4
CFL1,-0.001135102,0.002667517
BTBD19,-0.001135485,0.005953406
GTF2H5,-0.001136042,-0.002668389
DDX24,-0.001137496,-0.001817991
UBXN8,-0.001138616,-0.001297924
URGCP,-0.001139032,-0.003674025
TMSB4X,-0.00113976,0.010850748
EXPH5,-0.001140267,0.005729351
PHPT1,-0.001141996,-0.00394941
PGA5,-0.00114204,-0.002792916
ANKMY2,-0.00114255,-0.002027043
NUB1,-0.001143427,3.01077e-4
AP2M1,-0.001145675,-0.001792936
CAMKK2,-0.001146059,-0.005229097
EIF4EBP2,-0.001146243,4.493e-4
CELA1,-0.001146789,0.002898469
KDM6B,-0.001147215,6.94e-5
NDUFA13,-0.001147326,-0.002978908
WBP1,-0.001147599,-0.005413885
PPA2,-0.001147821,-0.001448359
DLK2,-0.001148314,-0.017708917
RFX6,-0.001149455,-0.016808579
ATP1B1,-0.001150211,0.008729851
EIF3G,-0.001150592,-0.001684442
SLC22A23,-0.001150773,-0.003011561
RHOBTB1,-0.00115108,0.001882319
PC,-0.001151474,-0.006861283
GNB2,-0.001154089,-0.002396311
SHARPIN,-0.001154959,4.95e-7
L3MBTL2,-0.001155168,-0.001907954
TIRAP,-0.001155792,-0.003225112
CRNN,-0.001158098,-0.004695325
CLPX,-0.001158324,-0.001047994
RPS28,-0.001159433,-0.003098406
CCDC158,-0.001160308,-0.008322506
RRP9,-0.001160433,-0.001302017
ERICH4,-0.00116108,0.005483211
CHMP5,-0.001161233,6.87775e-4
DYNLRB1,-0.001162243,-6.35444e-4
SPTAN1,-0.001165901,1.27209e-4
TTLL1,-0.001165977,-0.003279314
C5orf52,-0.001166539,-0.002771036
FKBP1A,-0.001166783,0.001015444
ZIM2,-0.001167085,-0.007718795
ATE1,-0.001167291,-0.003184564
C19orf24,-0.001167448,-0.00129157
B4GALT7,-0.001168295,-0.003505963
GRID1,-0.001169329,-0.002653192
DUPD1,-0.001171031,-0.002090396
TMEM135,-0.00117352,-0.003990698
FIGN,-0.001174615,-0.002206236
MT-ATP6,-0.001175497,-0.004429874
ZC3H13,-0.00117679,-0.003148062
GAMT,-0.001179981,-0.01346863
DNAJC4,-0.00118138,-0.002842502
TMED2,-0.00118155,-0.001710674
ZNHIT1,-0.001182726,-5.93984e-4
SERTAD4,-0.001184053,0.003173965
ANKRD13A,-0.001185154,0.001925636
LAMTOR3,-0.001186227,-0.002469967
BOC,-0.00118782,-0.013811653
MPC1,-0.0011879150000000001,2.06963e-4
SSR4,-0.001189041,-0.001333312
TUBB1,-0.001189294,0.013012605
ALKBH3,-0.001189337,-0.002431886
TRIM14,-0.00118977,0.001894632
ADAM10,-0.00118982,-0.001361922
CWF19L2,-0.001190215,-9.64085e-4
ARMCX2,-0.00119194,-0.005694552
TNFSF13B,-0.001192781,0.016080917
CCDC9,-0.001193165,-0.001107484
SOWAHD,-0.00119393,0.01387108
ASCC1,-0.001194185,-4.03628e-4
FAM83H,-0.001196186,0.001248212
PGLS,-0.001196631,-7.42391e-4
EIF1,-0.001196661,0.002021063
ZNF763,-0.001197483,-0.003263785
TMEM184C,-0.001198313,-0.003365272
C9orf16,-0.00119877,-6.80164e-4
MOB1A,-0.001199911,0.002674679
DMGDH,-0.001201113,-0.00575659
PDE6B,-0.001202286,0.003363147
PTPN7,-0.001202537,0.012127776
WIPF2,-0.001202677,0.00177088
XDH,-0.001204176,-0.004546134
C6orf47,-0.001204467,-6.23605e-4
ANKRD40,-0.001204919,0.001024577
TESK2,-0.001206617,-0.012658564
TMTC1,-0.00120705,-0.003914214
ZFPL1,-0.001207867,-0.002356861
1-Mar,-0.001209154,-0.010776514
ERLIN1,-0.001209827,7.44728e-4
MAPK1,-0.001210334,-2.79742e-4
HIST2H2AA3,-0.001211402,-0.017226662
HIBCH,-0.001212888,-0.003765289
LZTFL1,-0.001213058,0.00150464
RPS10,-0.001214062,-0.001089514
SLC7A13,-0.001214404,-0.009085014
MYO10,-0.001215046,0.003582539
RPUSD2,-0.00121587,-0.001195126
DCP1B,-0.001216201,-0.004662008
KITLG,-0.001217866,0.005948237
ELMSAN1,-0.00121843,-3.28475e-4
CR2,-0.0012191,0.016369672
GPR161,-0.001220611,-0.005943152
CITED1,-0.001221611,-0.020179106
SNX30,-0.001222861,0.010664905
SCO1,-0.00122287,-0.002499908
RABGAP1,-0.00122295,-0.004863081
SLC22A17,-0.001224053,-0.013711936
PLEKHG1,-0.001224239,0.007897279
COX15,-0.00122524,-0.001721618
ROCK2,-0.001226726,-9.24268e-4
SPTSSA,-0.001227021,0.005402879
TRIM47,-0.001227067,0.003770109
RNF11,-0.001227474,-0.001298331
SDF2,-0.001227625,-0.001083767
UNC50,-0.001227948,8.27e-6
ARHGEF18,-0.001228272,0.001050463
HBM,-0.001228557,0.00378142
SPATA2L,-0.001231228,0.00114789
HCAR1,-0.001231348,-0.007502106
VPS53,-0.001232478,-9.73122e-4
PPIAL4A,-0.001233051,0.00134295
AP2A2,-0.001233872,-3.29601e-4
EMC4,-0.0012343,-1.0677e-4
FAM122A,-0.001234501,-0.002577385
TMEM9,-0.001234662,-0.00127708
GRAP2,-0.001234689,0.005943715
ACADVL,-0.00123498,-0.003742475
ITGAD,-0.001237187,0.009904907
NRXN3,-0.001238615,-0.006577394
KCNJ18,-0.001240478,-0.001532731
TUBGCP2,-0.001241298,-0.001796965
OPTN,-0.001241406,0.002387225
WDR91,-0.001242069,0.002318586
TKFC,-0.001243119,-0.003176779
C9orf135,-0.001243378,0.020525403
CYP2J2,-0.001244308,-0.002232871
BTNL3,-0.001248385,0.005109691
AZU1,-0.001249006,0.012316008
GKN1,-0.001249571,-0.00194301
SPNS1,-0.001251543,0.003599547
POU6F1,-0.001253188,-0.003533526
RRP7A,-0.001253955,-0.002170741
CCNG1,-0.001254941,-0.005770926
EIF3F,-0.001256649,-8.74811e-4
HINT3,-0.001257115,-0.001943035
CLEC12B,-0.001257219,0.010156399
PAPPA2,-0.001257635,-0.003598625
C11orf91,-0.001258062,0.003357366
CBLN3,-0.001258711,-6.43943e-4
PDP2,-0.001259127,-0.002217497
USB1,-0.001259853,0.003452699
TDRD3,-0.001262339,-9.26866e-4
FAM134C,-0.001262908,-0.001806848
IFNAR1,-0.001263805,-8.87483e-4
PGGT1B,-0.001263946,-0.001787957
PTP4A2,-0.001265072,0.00188099
CNKSR1,-0.00126591,3.83576e-4
C12orf49,-0.001266246,0.01114479
H1FNT,-0.00126665,0.002057181
DDX54,-0.001270927,-8.42564e-4
PCYT1A,-0.001271084,-2.87004e-4
NDRG3,-0.001271954,-0.008608742
FBXO40,-0.00127333,-0.007459216
GP1BA,-0.001273785,0.003721092
PTPMT1,-0.001274062,0.001302316
VCP,-0.001274638,-0.001503395
DNAJB1,-0.001275302,-0.00261365
IFI27L2,-0.001277751,0.00646096
PODXL,-0.001279332,0.003153439
PAK1IP1,-0.00128022,-0.008082373
MROH7,-0.0012805,-0.007164063
STAT4,-0.001280904,0.010682814
DNAJB14,-0.001280961,-0.001429379
SPCS3,-0.001281032,4.7775e-4
LAMTOR4,-0.001282354,-0.001508312
TTLL11,-0.001282511,-0.003494587
DHCR7,-0.001282819,-9.4678e-4
LRRC3C,-0.001283108,-4.13565e-4
TMEM62,-0.001283188,0.003326099
STT3B,-0.00128494,-7.18647e-4
SEC24C,-0.001285961,-0.001263379
RBMXL1,-0.001286125,-0.001882374
PIK3CB,-0.001287092,-0.002402647
BCAT2,-0.001287182,-0.002598197
GPR68,-0.001288011,0.011139025
C17orf105,-0.001289984,7.20705e-4
PRKD2,-0.001290136,-2.21099e-4
WASF2,-0.001291093,6.53174e-4
DOCK11,-0.001291297,0.010256871
POU1F1,-0.001292504,-0.001186147
LRRC41,-0.00129271,-0.002853785
MACF1,-0.001293193,8.10921e-4
CTTN,-0.001293252,-0.0012339
SLURP1,-0.001293352,-0.007462797
LY96,-0.001294958,0.016167905
NCOR1,-0.001294965,-0.002673447
FBXO7,-0.001295029,7.07259e-4
HBZ,-0.001295298,0.001540252
RPS20,-0.001295779,-3.19394e-4
CASP8,-0.001297179,0.005244789
ERN1,-0.001297514,-0.001271376
RNASE3,-0.00129784,0.003957533
PES1,-0.001298093,-7.18774e-4
ANKH,-0.001298142,-0.011034186
IP6K1,-0.001301269,-8.4419e-4
OR5P3,-0.001302703,-8.29154e-4
VPS26A,-0.001302708,0.001248353
TOR1AIP2,-0.001303613,0.002080291
MRPS36,-0.001304473,5.45651e-4
C16orf96,-0.00130708,-0.003247282
EIF3A,-0.001307705,-0.00151626
C7orf50,-0.001308243,-5.88186e-4
C4BPB,-0.001310292,0.025005992
CCDC51,-0.001310332,-6.77316e-4
RUFY1,-0.001310927,-0.001391658
UBB,-0.001311293,-4.12353e-4
SLC39A13,-0.001311796,2.06899e-4
IRS2,-0.001312647,-0.0041179
PPA1,-0.001313021,0.003943691
CYTH3,-0.001313908,0.003344015
BTNL2,-0.001315101,-0.005115002
EPS8L3,-0.001318838,-0.003360525
2-Sep,-0.001319373,-2.49686e-4
SARS,-0.001319446,-3.68554e-4
GPR143,-0.001320479,-0.005003526
FLT1,-0.001321341,0.002370724
LRRC55,-0.001321552,0.004931626
ARFGAP3,-0.00132299,-0.006856019
PTP4A1,-0.001323192,0.006029774
RDH12,-0.001323352,-0.010341261
CALCR,-0.001323984,0.008102028
NUDT2,-0.001325348,-0.00573006
MT-ND2,-0.001325627,-0.002063729
CCSER2,-0.001328114,-7.27974e-4
POLR2E,-0.001329259,-3.63748e-4
HBD,-0.00132996,0.007768486
FST,-0.001330607,-0.005061539
CYP26B1,-0.001333922,0.002045481
UBLCP1,-0.001334033,0.002761053
APH1B,-0.001334276,-0.004612881
SETDB2,-0.001334696,-0.001347721
SYVN1,-0.001335508,-0.001867037
PPP1R3D,-0.00133759,-0.003578649
CSMD3,-0.001337593,-0.018277992
WFDC9,-0.001337769,-0.00239045
CLDN34,-0.00133787,-0.005619381
FAAH,-0.001338185,-0.01354061
SLC35A2,-0.001338903,4.56503e-4
TPRA1,-0.001341426,-9.91244e-4
LILRB4,-0.001344239,0.015853452
PTHLH,-0.001344479,-0.002403223
INPP4B,-0.001345812,-0.001874444
ZNF703,-0.001346979,-0.009029441
FNDC3A,-0.001348085,-3.70216e-4
CANX,-0.001349313,-0.002044372
LNPEP,-0.001349477,-0.004169794
NFKBIE,-0.001349873,0.004419942
DDX19B,-0.001350923,0.001758795
UTP3,-0.001352123,0.001775412
SPINK6,-0.001353657,0.001438699
CAPN3,-0.001353692,0.006021126
MAPKAPK2,-0.001354354,0.004983048
CCDC97,-0.001355737,5.35438e-4
RPL35,-0.001355775,-0.001338455
C6orf1,-0.001356315,-5.02947e-4
BECN1,-0.001356543,-3.47222e-4
ESYT1,-0.001357576,0.001163533
DBNDD2,-0.001360526,0.001656383
GPR42,-0.001360677,-4.48e-5
SNUPN,-0.001362054,-3.63903e-4
UGT2B17,-0.001362293,0.004721392
ERC1,-0.001364791,-0.003160794
EIF3E,-0.001364992,-9.20326e-4
NUTM2D,-0.001365175,-0.003030322
LAMTOR2,-0.001365634,0.001194733
MYH3,-0.001366495,-0.01535687
EPN1,-0.00136656,-0.001833017
PECR,-0.001366607,0.001772412
COX7C,-0.001367531,-0.001072884
FKBP15,-0.001367691,0.001926836
XKR4,-0.001368193,-0.009944332
CHST6,-0.00136957,0.007120321
KRT39,-0.001369612,8.78588e-4
TUFM,-0.001369909,-4.1198e-4
CTAGE15,-0.001370465,0.001890447
IFNLR1,-0.001371541,-0.002247457
MRGPRX2,-0.001373296,-7.87577e-4
ACSBG1,-0.001373797,-0.001155334
AVEN,-0.001373828,-0.002615253
RPS5,-0.001374152,-0.00223503
SLC46A1,-0.001374909,-0.003491727
PQLC1,-0.001375283,8.36383e-4
SSTR4,-0.001377169,0.003995542
SCGB1D4,-0.001377313,-0.003212605
RPLP2,-0.001378233,1.51897e-4
XKR3,-0.00137901,0.004193472
IMPACT,-0.001379842,-0.001682073
PRKAR1A,-0.001379931,0.002007527
TSPAN10,-0.0013824,-0.001874243
RPN2,-0.001382641,-7.59278e-4
SPACA3,-0.00138272,0.007002147
MYL4,-0.001382923,0.006871203
FARS2,-0.001383362,6.24291e-4
PEX2,-0.00138409,-0.001941907
SLAMF8,-0.001384183,0.017405477
LNX2,-0.001384317,0.003260453
GNA12,-0.001384351,7.27062e-4
LONRF1,-0.001384679,-0.003152063
PPIAL4D,-0.001386533,0.001460434
TIGAR,-0.001387598,0.0046767070000000004
ATG101,-0.001388839,-4.07053e-4
UBE2J1,-0.001389499,-0.002499648
BLOC1S4,-0.001392627,-5.59872e-4
8-Mar,-0.00139528,-0.001943019
HNRNPH2,-0.001395316,-2.80369e-4
TMED10,-0.001395876,-0.001639163
KPNA3,-0.001396159,0.002729869
EGFLAM,-0.001397546,-0.00772727
FDXACB1,-0.001398122,5.05949e-4
SERPINB4,-0.001398537,-0.004634691
NXPE3,-0.001400341,7.49311e-4
THAP11,-0.00140079,6.57967e-4
PTPN23,-0.001402309,-0.001366131
RNF14,-0.001402906,-0.003733819
EPHA6,-0.001404053,-0.021900989
SDF4,-0.001404455,-0.001865814
RSL1D1,-0.001405362,-0.001114121
BTN2A2,-0.001406111,0.005368313
KCNJ2,-0.001406392,0.002215653
CCDC106,-0.001407879,-0.004213315
DEFB131,-0.00140789,-0.002648194
CATSPERB,-0.00140815,-0.001514451
NR2E3,-0.001408292,-0.006763535
TMEM45A,-0.001408353,0.006327725
ENPP4,-0.001408843,-5.53985e-4
FAM86C1,-0.001411645,-0.001048351
MPC2,-0.001413973,-0.008004927
PIK3CD,-0.001414278,0.007760507
NCDN,-0.001416306,-0.003428952
PDE1A,-0.001417029,-0.002285331
DALRD3,-0.001417868,-4.91129e-4
INHBA,-0.001418629,0.015819293
EFS,-0.001420544,-0.007458606
AKR1E2,-0.001420998,0.002037627
ZNF649,-0.001422216,-0.011185372
ERGIC3,-0.001423135,-2.2023e-4
C9orf92,-0.001423892,-0.005437094
AP1M2,-0.001424401,-0.003022792
CHSY1,-0.001426183,-0.0011985
ACTBL2,-0.00142708,0.005926342
UQCRC2,-0.001427265,-0.001601898
HOMER3,-0.001428421,0.001878778
ENO4,-0.001428538,6.54927e-4
ELF3,-0.001429219,0.005066952
MPV17,-0.001429564,-1.92338e-4
FLYWCH1,-0.001430331,-0.00460612
MYL10,-0.001432947,-0.003473707
SIGLEC12,-0.001433171,0.01361114
SORT1,-0.001433252,0.003331613
EDN2,-0.00143469,-0.005673336
LY6G5C,-0.001435355,-0.003365696
PEX3,-0.001435879,-0.00291391
ALCAM,-0.001437349,0.002825108
TSSC4,-0.001438296,-0.001781111
ZNF415,-0.001438353,-0.007508884
AP1G1,-0.001438885,-8.99878e-4
PKD2,-0.001439463,-0.001769117
POLDIP3,-0.001439842,-0.001450879
ALKBH5,-0.001439852,-0.002516321
UPRT,-0.001441068,-0.002849384
ARFIP1,-0.00144331,-0.001919492
IL23R,-0.001444233,0.003758991
NDUFA2,-0.001445402,-0.002089871
IGF2R,-0.001446057,0.002095952
AFF1,-0.001446102,-0.003135709
PPP4R4,-0.001447245,0.00540843
ADCY6,-0.001447473,-0.004097227
TIMM22,-0.001450539,-0.002306468
GCC1,-0.001450766,-1.45558e-4
GPR107,-0.00145126,-0.001390013
IQCK,-0.001452865,-0.001696241
BCL2L1,-0.001453971,0.00236584
CHPF2,-0.001455289,7.33e-5
TRAK2,-0.00145533,0.001604922
ZNF658,-0.001456952,-0.00506956
IK,-0.001458077,-7.2899e-4
GSPT1,-0.001458103,-2.66691e-4
CYP2B6,-0.001459297,0.005185661
TMEM164,-0.001460183,0.002089769
TMEM55A,-0.001464049,-0.00488968
APBB1,-0.00146436,-0.004071944
TBC1D2B,-0.001464711,0.002401674
DDRGK1,-0.001465599,-0.001258677
GALK2,-0.001466078,-0.001773842
MEOX2,-0.001466541,0.013607042
MPND,-0.001467715,-0.001838553
DNAAF1,-0.001468314,0.012777468
UROD,-0.001468356,-1.69e-5
HIP1,-0.001468535,0.004640935
SLC3A2,-0.001469528,-4.41937e-4
MRPS18B,-0.001470104,5.60653e-4
PPP1R32,-0.001470659,0.004099387
TWISTNB,-0.001470693,-0.002027059
FAM50B,-0.001471828,-5.97723e-4
NTRK1,-0.001472021,-0.001153417
ARSG,-0.001472601,-0.002841829
SLC45A4,-0.001472823,0.001344473
SCRN2,-0.001472863,-0.004477705
POLR3GL,-0.001474033,0.001946698
KAT5,-0.001474128,-0.001110473
SLC4A2,-0.001474315,0.002145261
CFAP47,-0.001477784,0.009401148
MAF1,-0.001478109,-0.001011789
BSG,-0.001478673,-8.6e-5
CYP4A11,-0.001478995,0.00093796700000000005
TMEM51,-0.001479066,0.001781818
FAM214A,-0.001480212,-0.002544322
TECPR2,-0.001480375,-0.003939523
FAM151B,-0.00148172,-0.00275195
MYBPC2,-0.001484576,0.006737201
EBP,-0.001486428,-0.003512686
GMPPA,-0.001486576,-0.003453526
XAGE1A,-0.00148778,0.031532291
PIGBOS1,-0.001489617,1.24e-5
GPAT2,-0.001489752,0.003686384
NGLY1,-0.001489922,-0.0022408
SCN1A,-0.001490391,0.030784654
ABCD3,-0.001491266,5.20023e-4
FAM8A1,-0.001493011,-0.001200141
MMP23B,-0.001495796,0.002939489
MPHOSPH8,-0.001496386,-0.003789558
CLEC11A,-0.001497583,-5.54795e-4
ASB11,-0.001499141,3.87745e-4
CT45A6,-0.001500383,0.002149429
CHSY3,-0.001500772,0.012205057
TMEM11,-0.001500822,-0.002500208
DNPH1,-0.001501047,-0.001207189
DHX29,-0.001501943,-0.002776874
PADI3,-0.001501971,-0.017077416
ZSWIM7,-0.001502003,8.94e-5
SPATC1L,-0.001502551,-0.010258575
DOCK6,-0.001502729,0.004509106
KLLN,-0.001503084,-0.002746133
SPRR1B,-0.001503514,0.007594497
SLC28A3,-0.001505972,0.016461336
SEC23A,-0.001506434,-0.001432548
FASLG,-0.001506436,0.012465409
EPB41L5,-0.001509751,0.00369198
CDKN1C,-0.001510027,-9.25998e-4
HSPA5,-0.001510923,1.72135e-4
PDE6G,-0.001512716,0.015423177
LRRC15,-0.001513673,0.020276615
NME6,-0.001516032,-8.83895e-4
STOX2,-0.001516505,-0.001266173
MT-CO1,-0.001516839,-0.003708386
PYURF,-0.001517148,-0.001958315
PLCB3,-0.001518099,-4.16104e-4
PARP10,-0.001518748,-9.02432e-4
ZBED3,-0.001518843,-0.003123877
C9orf24,-0.001519073,0.009547701
VGLL2,-0.001519464,-0.004025142
KCTD2,-0.001520359,-0.001481341
SERPINB10,-0.001520527,0.001445649
PDHB,-0.001521045,-0.001392997
C6orf89,-0.001522243,-0.002402191
NOTCH3,-0.001523918,0.004306667
IL25,-0.001523996,-0.004296493
SLN,-0.001524359,1.72616e-4
KCNK1,-0.001524454,0.002344189
RAC1,-0.001526118,0.001794967
UBXN1,-0.001527484,5.20544e-4
ATL3,-0.001527913,4.04611e-4
GRPEL1,-0.001530441,-3.61712e-4
VIP,-0.001530752,9.04e-4
CNGA4,-0.001531027,0.006867692
ACTR1A,-0.001531653,2.02127e-4
MRFAP1,-0.001532081,-0.001420306
SERPINH1,-0.00153212,0.003956775
PPTC7,-0.001533002,0.002643575
OR8S1,-0.001533577,2.57518e-4
STK16,-0.00153395,-0.0010932
SCNN1A,-0.00153427,0.007714796
ADAP2,-0.001535387,0.009818774
BCL7C,-0.001535496,-0.001186466
DPM3,-0.001537374,-0.003314838
RASGEF1A,-0.001537757,0.005079904
TEN1,-0.001537834,-0.001340132
